date,net_pnl,gross_vega,net_vega,positions,signal,book
2018-11-02,2100.040750390258,19932.539016002822,1424.1277148344236,96,vrp_raw,quantile
2018-11-05,2498.3023997940836,20000.0,5.684341886080802e-14,94,vrp_raw,quantile
2018-11-06,6194.6986352713275,19257.961702152472,16.766661746193506,94,vrp_raw,quantile
2018-11-07,-11151.52241264067,18215.6319596972,312.7720852558245,94,vrp_raw,quantile
2018-11-08,-7064.2862123668765,18185.901559328482,688.8955769397742,94,vrp_raw,quantile
2018-11-09,-6440.133917818867,18339.091846334177,1163.4451411407779,94,vrp_raw,quantile
2018-11-12,16109.760142709432,20000.0,0.0,94,vrp_raw,quantile
2018-11-13,-3738.9886164297172,19340.651739168443,353.1962514818903,94,vrp_raw,quantile
2018-11-14,11635.727099963537,19057.45560773525,443.68589654485197,94,vrp_raw,quantile
2018-11-15,9619.925006930824,18445.107419299147,505.6001031899674,94,vrp_raw,quantile
2018-11-16,-8325.81453216971,17938.062235603553,461.60348805226937,94,vrp_raw,quantile
2018-11-19,15460.021533142195,20000.0,1.7053025658242404e-13,94,vrp_raw,quantile
2018-11-20,-6026.957812193637,20345.74572869018,290.63767954884383,94,vrp_raw,quantile
2018-11-21,-2919.87277485903,20079.39582772909,310.53820828401905,94,vrp_raw,quantile
2018-11-23,-2699.972867301486,19064.621424574543,677.2491851478063,94,vrp_raw,quantile
2018-11-26,-1875.3619110235948,19999.999999999996,0.0,96,vrp_raw,quantile
2018-11-27,7397.116455671258,19062.342045733378,-21.152469747784096,96,vrp_raw,quantile
2018-11-28,-7899.113290148685,18504.186594008665,1390.3257776970713,96,vrp_raw,quantile
2018-11-29,-4076.4333451984758,19093.947445057238,1023.939884951939,96,vrp_raw,quantile
2018-11-30,9573.695287599498,17758.347065342736,1305.0063743740272,96,vrp_raw,quantile
2018-12-03,4162.057291844703,20000.0,5.684341886080802e-14,94,vrp_raw,quantile
2018-12-04,-5587.013817885855,18873.70519755928,118.42248290746403,94,vrp_raw,quantile
2018-12-06,7939.826586060579,18230.04876810825,253.8955589245127,94,vrp_raw,quantile
2018-12-07,-27.11236246890532,16897.184630254807,-79.05309700705686,94,vrp_raw,quantile
2018-12-10,-4031.2555676491265,20000.0,0.0,94,vrp_raw,quantile
2018-12-11,-26504.79935816134,19628.053221993552,-48.34219368787879,94,vrp_raw,quantile
2018-12-12,13357.764446443925,19793.715467866423,145.5890073257886,94,vrp_raw,quantile
2018-12-13,-9171.000704379865,18733.592747156315,360.0892753663877,94,vrp_raw,quantile
2018-12-14,4613.426857308906,17764.168171135654,-502.65323413254083,94,vrp_raw,quantile
2018-12-17,6196.535003770364,20000.0,-5.684341886080802e-14,94,vrp_raw,quantile
2018-12-18,-12458.660241356243,19550.85697656604,311.4163021861033,94,vrp_raw,quantile
2018-12-19,-2427.5062622320884,20754.506702518538,1479.9067866568678,94,vrp_raw,quantile
2018-12-20,5362.154950250431,21900.958376644157,1443.0468214046923,94,vrp_raw,quantile
2018-12-21,-14562.793105412653,21839.247130416115,1110.9816995497351,94,vrp_raw,quantile
2018-12-24,-6713.726005332955,20000.0,2.842170943040401e-14,94,vrp_raw,quantile
2018-12-26,10614.815578911795,21318.27141582368,386.0754072940531,94,vrp_raw,quantile
2018-12-27,16459.995428494138,21259.449148751035,706.1068071986683,94,vrp_raw,quantile
2018-12-28,683.4142199898744,20682.756247627014,474.817034059202,94,vrp_raw,quantile
2018-12-31,-7639.04491289597,20000.0,-5.684341886080802e-14,96,vrp_raw,quantile
2019-01-02,1937.0972966044937,19549.54163754938,-0.5689040281283724,96,vrp_raw,quantile
2019-01-03,9262.48126563277,19135.738682287923,-111.28914219112974,96,vrp_raw,quantile
2019-01-04,-10021.38666854236,19313.27462354779,-49.11418812891358,96,vrp_raw,quantile
2019-01-07,-1960.952379372317,20000.0,-1.4210854715202004e-13,96,vrp_raw,quantile
2019-01-08,249.27244698528136,19528.279329870882,-99.72785816291633,96,vrp_raw,quantile
2019-01-09,6115.488783615072,19451.6140713824,-217.5066766267863,96,vrp_raw,quantile
2019-01-10,-10169.72613614228,18791.585754171076,-342.05617250338,96,vrp_raw,quantile
2019-01-11,-1783.5810559051076,18050.747494182124,-145.9726838291206,96,vrp_raw,quantile
2019-01-14,-3385.6186715626045,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-01-15,-2952.715592461535,19150.713212211947,-252.99495563502808,94,vrp_raw,quantile
2019-01-16,562.6721729224308,18907.171521007633,49.547856368785745,94,vrp_raw,quantile
2019-01-17,-21117.118474486993,20075.08888207603,1573.9477160179008,94,vrp_raw,quantile
2019-01-18,18393.68810665102,18328.090300972828,1708.5509289540446,94,vrp_raw,quantile
2019-01-22,5418.232938460395,20000.0,0.0,94,vrp_raw,quantile
2019-01-23,-31490.552493516647,19920.50945577373,-554.044748425579,94,vrp_raw,quantile
2019-01-24,17951.106984965998,20887.445564637437,565.3139908121698,94,vrp_raw,quantile
2019-01-25,-35741.08685053796,22259.584288210637,1018.1478082801577,94,vrp_raw,quantile
2019-01-28,25652.61959282255,20000.0,-8.526512829121202e-14,94,vrp_raw,quantile
2019-01-29,-4362.376265767791,20384.684211195294,659.0854260085962,94,vrp_raw,quantile
2019-01-30,-4886.085506528556,19895.288948609472,829.8302438398352,94,vrp_raw,quantile
2019-01-31,-8420.65957334935,19198.969686927543,976.0510177182707,94,vrp_raw,quantile
2019-02-01,-2758.029360487684,19110.55220674947,516.6164546250807,94,vrp_raw,quantile
2019-02-04,-5126.142049938773,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-02-05,-7288.310440157766,19624.67285031152,-704.6630498455797,94,vrp_raw,quantile
2019-02-06,7115.651476601963,19852.587674637107,-628.9687304980587,94,vrp_raw,quantile
2019-02-07,-7838.515653307193,20211.66457995291,-277.7967614461381,94,vrp_raw,quantile
2019-02-08,4952.616610774565,19612.833183927738,-314.3646949514763,94,vrp_raw,quantile
2019-02-11,3242.757010232933,20000.0,5.684341886080802e-14,94,vrp_raw,quantile
2019-02-12,15550.44834679467,19462.49433194868,-329.4795239524402,94,vrp_raw,quantile
2019-02-13,-2505.417680850558,18352.44522081914,-858.2649293113946,94,vrp_raw,quantile
2019-02-14,328.5772586949236,17965.026231569733,-426.3006072597722,94,vrp_raw,quantile
2019-02-15,-15893.504033769534,16924.24925720513,-1149.4642337989715,94,vrp_raw,quantile
2019-02-19,5514.2893890514715,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-02-20,-9766.55066611994,20570.929260841636,-1045.9448845581974,94,vrp_raw,quantile
2019-02-21,395.8091223864773,19942.627077317327,-1420.1968590014887,94,vrp_raw,quantile
2019-02-22,-7199.706971933808,17795.669802846478,-1334.7283048402319,94,vrp_raw,quantile
2019-02-25,-17862.719005899835,19999.999999999996,-2.842170943040401e-14,96,vrp_raw,quantile
2019-02-26,1338.8574024439465,19760.981408854026,7.597082537692131,96,vrp_raw,quantile
2019-02-27,-5553.244404779417,19343.925480843776,99.61657445139096,96,vrp_raw,quantile
2019-02-28,-4376.866146037598,19050.235985884196,243.35375724309813,96,vrp_raw,quantile
2019-03-01,223.11816728303825,18431.295910221954,457.5762878559581,96,vrp_raw,quantile
2019-03-04,-5860.1883642572975,20000.0,-8.526512829121202e-14,96,vrp_raw,quantile
2019-03-05,8961.940714148235,19467.285958560515,209.41141043860458,96,vrp_raw,quantile
2019-03-06,3726.765949869383,18931.900376777732,669.6091194439847,96,vrp_raw,quantile
2019-03-07,1632.5975285808202,18192.533843503406,603.9825362679926,96,vrp_raw,quantile
2019-03-08,5776.179493195517,18408.920052855938,990.2053780785513,96,vrp_raw,quantile
2019-03-11,-8421.02845830185,19999.999999999996,-5.684341886080802e-14,96,vrp_raw,quantile
2019-03-12,4150.327844744405,20376.50568744063,-3.3845601109362065,96,vrp_raw,quantile
2019-03-13,2101.390570701269,20045.78354719788,123.06766692581039,96,vrp_raw,quantile
2019-03-14,45.07795272678838,19527.914438249358,173.3642140059123,96,vrp_raw,quantile
2019-03-15,-4574.2259807512555,18617.199205253663,72.82484378156221,96,vrp_raw,quantile
2019-03-18,3850.013487436201,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-03-19,-1785.079685168876,19767.849137780682,239.20137574920938,94,vrp_raw,quantile
2019-03-20,-6007.264901034589,19201.459687338276,-295.66946005562994,94,vrp_raw,quantile
2019-03-21,-6990.897235731317,18926.9872110727,301.2645727373193,94,vrp_raw,quantile
2019-03-22,1236.4565322999906,18516.545855328503,484.12140106857044,94,vrp_raw,quantile
2019-03-25,-3297.6613608299667,20000.0,1.1368683772161603e-13,94,vrp_raw,quantile
2019-03-26,20317.293479178727,20323.307934721593,1628.2440875715795,94,vrp_raw,quantile
2019-03-27,9915.497169161408,19290.70239218708,1418.256755974519,94,vrp_raw,quantile
2019-03-28,-31350.99348208021,19689.95067086334,-981.3400624754092,94,vrp_raw,quantile
2019-03-29,7497.225329191358,42679.11222280792,3432.2999919543645,94,vrp_raw,quantile
2019-04-01,11827.421542505514,20000.0,-5.684341886080802e-14,96,vrp_raw,quantile
2019-04-02,4637.076196839115,19611.7460172237,-7.622758630264229,96,vrp_raw,quantile
2019-04-03,737.3329310984398,19080.518089389017,-140.8129680909614,96,vrp_raw,quantile
2019-04-04,507.32376314405957,18635.704993229618,-140.48704854314028,96,vrp_raw,quantile
2019-04-05,271.62996867090584,18513.376679800014,123.39707788174553,96,vrp_raw,quantile
2019-04-08,2444.469932011818,20000.0,-5.684341886080802e-14,94,vrp_raw,quantile
2019-04-09,-4749.046909928663,20418.809853963066,648.1566569309593,94,vrp_raw,quantile
2019-04-10,7230.078195776162,19613.557216578833,364.181516547607,94,vrp_raw,quantile
2019-04-11,575.2224153671698,19099.196765698875,144.3309551723227,94,vrp_raw,quantile
2019-04-12,10839.155521462691,17755.849389090963,-522.0233598615099,94,vrp_raw,quantile
2019-04-15,-3616.7017659420444,19999.999999999996,2.842170943040401e-14,96,vrp_raw,quantile
2019-04-16,-8318.581050228684,18788.552552217097,-762.3145405689573,96,vrp_raw,quantile
2019-04-17,-15824.44696474671,17669.143243267776,-786.5779575870104,96,vrp_raw,quantile
2019-04-18,6848.0414023438025,17410.1759759883,-627.4891592973802,96,vrp_raw,quantile
2019-04-22,-2342.837127641735,20000.0,-1.1368683772161603e-13,94,vrp_raw,quantile
2019-04-23,-22616.914079252394,21443.55945595517,1600.7939399720537,94,vrp_raw,quantile
2019-04-24,12883.701008349435,20882.553595935202,1741.807949903801,94,vrp_raw,quantile
2019-04-25,-6593.21721968402,20484.733666251897,2024.01176335588,94,vrp_raw,quantile
2019-04-26,9373.302750072044,18709.135321989208,1141.300070937014,94,vrp_raw,quantile
2019-04-29,5784.727520460057,20000.0,8.526512829121202e-14,96,vrp_raw,quantile
2019-04-30,1674.0247275171032,19651.612879556356,-56.70099581139203,96,vrp_raw,quantile
2019-05-01,9687.215058980295,19233.65967614229,15.282652724288539,96,vrp_raw,quantile
2019-05-02,9895.366078959942,18735.543546131248,-66.87613284351536,96,vrp_raw,quantile
2019-05-03,5410.520350472071,18471.207062696172,-72.60073780972334,96,vrp_raw,quantile
2019-05-06,-2610.4054432372495,20000.0,-1.1368683772161603e-13,94,vrp_raw,quantile
2019-05-07,7285.155050028011,19857.03845808681,741.7017268147292,94,vrp_raw,quantile
2019-05-08,6392.7727382092935,19427.394236717846,698.2672581960192,94,vrp_raw,quantile
2019-05-09,-1252.9034282344728,18821.46808105208,561.3290292058582,94,vrp_raw,quantile
2019-05-10,-222.11058553111585,18298.392802378556,428.496315811262,94,vrp_raw,quantile
2019-05-13,-2117.393928788177,20000.0,1.7053025658242404e-13,94,vrp_raw,quantile
2019-05-14,4425.871132843179,21934.14911469678,1923.7669063681471,94,vrp_raw,quantile
2019-05-15,5548.101533219622,21453.12596597453,1703.921481583047,94,vrp_raw,quantile
2019-05-16,-3819.6849839354345,20632.994652388712,1014.195019340756,94,vrp_raw,quantile
2019-05-17,5089.370005190409,20542.318065877167,730.0675486250409,94,vrp_raw,quantile
2019-05-20,118.00290744128682,20000.0,2.842170943040401e-14,94,vrp_raw,quantile
2019-05-21,1680.264747287038,20347.801890089548,-54.18624338550899,94,vrp_raw,quantile
2019-05-22,626.3093669620239,19957.745896152926,8.971321979116851,94,vrp_raw,quantile
2019-05-23,3934.2802049465868,20122.28988163138,1840.5275398977851,94,vrp_raw,quantile
2019-05-24,4962.452574685561,19339.67830443267,1695.0559143666228,94,vrp_raw,quantile
2019-05-28,-475.9509462533905,20000.0,-1.7053025658242404e-13,94,vrp_raw,quantile
2019-05-29,-6882.067530547074,19912.50626871274,1126.257218427886,94,vrp_raw,quantile
2019-05-30,5552.438507285956,20661.55470245448,966.2011995528485,94,vrp_raw,quantile
2019-05-31,996.2343287170957,20582.799773233306,39.55670479894735,94,vrp_raw,quantile
2019-06-03,11865.372174292379,19791.666666666664,208.33333333333314,95,vrp_raw,quantile
2019-06-04,-3634.2414866390927,19454.32906894364,273.1354051865884,95,vrp_raw,quantile
2019-06-05,550.8768471300008,18884.810710590773,329.46660408401414,95,vrp_raw,quantile
2019-06-06,692.675438052139,18332.79126103321,309.8322367939753,95,vrp_raw,quantile
2019-06-07,1774.6812365206233,17656.183743513455,432.1852677322254,95,vrp_raw,quantile
2019-06-10,997.3426914105804,20000.0,8.526512829121202e-14,95,vrp_raw,quantile
2019-06-11,727.8797893098163,19566.68302018175,-296.8804600630243,94,vrp_raw,quantile
2019-06-12,-1090.7574220874003,19280.03160377355,-202.62644289283986,94,vrp_raw,quantile
2019-06-13,-1839.1176576782307,18588.934436181666,-295.36900558320514,94,vrp_raw,quantile
2019-06-14,1116.8666353666185,18872.6353483615,112.58331515535488,94,vrp_raw,quantile
2019-06-17,-4774.2393443347455,19787.23404255319,212.76595744680836,93,vrp_raw,quantile
2019-06-18,-3482.211270910766,18611.216298749296,215.47999075842992,93,vrp_raw,quantile
2019-06-19,-7369.361122533273,17700.63918286726,202.5588737062525,93,vrp_raw,quantile
2019-06-20,5391.765098299787,17407.210101672943,503.08458838295155,93,vrp_raw,quantile
2019-06-21,3092.862413380791,16621.91965559659,986.655423206291,93,vrp_raw,quantile
2019-06-24,1839.287542301744,20000.0,-5.684341886080802e-14,94,vrp_raw,quantile
2019-06-25,4180.633450755399,20680.705482729267,745.460646834713,94,vrp_raw,quantile
2019-06-26,68.65674086276272,20013.870345136656,93.00546513333518,94,vrp_raw,quantile
2019-06-27,907.0094385222005,18982.239858060737,1124.129165139242,94,vrp_raw,quantile
2019-06-28,-6218.368172491729,17901.39742948432,611.843752030456,94,vrp_raw,quantile
2019-07-01,-3701.481019657084,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-07-02,-1007.7377801397427,19330.42427406888,-177.91767538624114,94,vrp_raw,quantile
2019-07-03,1988.7692037159277,20018.72770002986,997.6438553848875,94,vrp_raw,quantile
2019-07-05,56.33087929075036,19763.12081438947,1091.7526173668814,94,vrp_raw,quantile
2019-07-08,-1322.6039569431161,20000.0,-2.842170943040401e-14,94,vrp_raw,quantile
2019-07-09,-967.776128833946,19515.378872842382,-127.33709619963568,94,vrp_raw,quantile
2019-07-10,3362.8868315120794,18790.535267058804,-322.2137112606021,94,vrp_raw,quantile
2019-07-11,-646.2318873792387,18844.01617446393,-683.6000522265792,94,vrp_raw,quantile
2019-07-12,-933.8208875396068,18475.369129512732,-483.02066630440646,94,vrp_raw,quantile
2019-07-15,-2570.220202939608,19787.23404255319,-212.76595744680836,93,vrp_raw,quantile
2019-07-16,-1245.8631082394659,19651.75700627303,-324.7226914467998,93,vrp_raw,quantile
2019-07-17,925.6060083366625,19188.30472835059,-867.5695982026671,93,vrp_raw,quantile
2019-07-18,4174.110521847309,18363.531787649954,-821.0889464368474,93,vrp_raw,quantile
2019-07-19,-1601.717963641107,18537.234169905176,-1224.5060459204683,93,vrp_raw,quantile
2019-07-22,3347.8928499987933,20000.0,1.1368683772161603e-13,94,vrp_raw,quantile
2019-07-23,1652.063299612819,20153.6601294155,1268.2910479846387,94,vrp_raw,quantile
2019-07-24,-2614.720032962836,20939.401630086933,2931.1137010448706,94,vrp_raw,quantile
2019-07-25,4427.062582437711,19959.392127130675,2938.2564643070145,94,vrp_raw,quantile
2019-07-26,-5561.359222225145,19389.05457694261,2131.4278473233326,94,vrp_raw,quantile
2019-07-29,153.08453119826783,19999.999999999996,8.526512829121202e-14,96,vrp_raw,quantile
2019-07-30,5804.326001848714,19604.620176725966,97.31041823914879,96,vrp_raw,quantile
2019-07-31,11615.940925794037,19364.410644628275,96.5503837629472,96,vrp_raw,quantile
2019-08-01,-2721.8432249945217,18342.592648198584,-4.487210301115056,96,vrp_raw,quantile
2019-08-02,6636.393798104845,17501.97205210557,-28.51823539094994,96,vrp_raw,quantile
2019-08-05,667.6785536600306,20000.0,-1.4210854715202004e-13,96,vrp_raw,quantile
2019-08-06,-2902.7702364024735,20051.43117012175,-56.56425160332279,96,vrp_raw,quantile
2019-08-07,6733.152748648676,19870.930049421062,-354.3873380861764,96,vrp_raw,quantile
2019-08-08,1642.1076448493516,20276.65152909622,-765.6071206472567,96,vrp_raw,quantile
2019-08-09,619.2598495680659,19242.224701970805,-910.8081768141083,96,vrp_raw,quantile
2019-08-12,-1280.4484214780966,20000.0,8.526512829121202e-14,94,vrp_raw,quantile
2019-08-13,-2128.441682210051,20155.529142424046,-159.9782506292402,94,vrp_raw,quantile
2019-08-14,-5752.982640823306,19006.31283845914,988.2592900116186,94,vrp_raw,quantile
2019-08-15,4084.2025702548567,18690.22001834329,386.5337908509138,94,vrp_raw,quantile
2019-08-16,-7892.375665624295,18732.470912550438,91.2789174440693,94,vrp_raw,quantile
2019-08-19,-5483.078176433506,20000.0,5.684341886080802e-14,94,vrp_raw,quantile
2019-08-20,-1071.1418295129195,19584.430567617383,-594.9233376283019,94,vrp_raw,quantile
2019-08-21,-9469.503081499717,20880.60728917092,389.8386486510059,94,vrp_raw,quantile
2019-08-22,-14148.731116100971,20181.913806127173,313.98586872124247,94,vrp_raw,quantile
2019-08-23,26513.580359896478,19355.640234428185,191.7739782670083,94,vrp_raw,quantile
2019-08-26,-1806.3910974037335,20000.0,2.842170943040401e-14,96,vrp_raw,quantile
2019-08-27,-6874.749886020661,19369.086933979313,-685.9972505033398,96,vrp_raw,quantile
2019-08-28,6682.351392962199,18989.59898481364,-611.3433113812328,95,vrp_raw,quantile
2019-08-29,-5448.094128866627,18798.35733361339,135.29839805694832,95,vrp_raw,quantile
2019-08-30,-5978.17554017833,18161.609991040874,808.8554006475163,95,vrp_raw,quantile
2019-09-03,-7591.027695957831,20000.0,-5.684341886080802e-14,96,vrp_raw,quantile
2019-09-04,4063.6633788219256,19553.287586884664,-23.701890525887677,90,vrp_raw,quantile
2019-09-05,5263.98557621689,18973.612303435984,10.71441084343354,90,vrp_raw,quantile
2019-09-06,8906.29438143734,18484.465136873965,65.88670352484615,90,vrp_raw,quantile
2019-09-09,-5544.463101818042,20000.0,-2.842170943040401e-14,90,vrp_raw,quantile
2019-09-10,2266.4205423417393,18811.517732774075,13.52007572301872,90,vrp_raw,quantile
2019-09-11,502.41935272868926,18270.845550234022,461.001466973167,90,vrp_raw,quantile
2019-09-12,-5565.015903266685,18304.24516795845,434.4919611158158,90,vrp_raw,quantile
2019-09-13,9852.582177667984,18409.1116905031,795.2170644111714,90,vrp_raw,quantile
2019-09-16,4170.442397418924,20000.0,-8.526512829121202e-14,90,vrp_raw,quantile
2019-09-17,-4691.812521287168,20223.007073561046,-141.26566045065394,90,vrp_raw,quantile
2019-09-18,-12427.790949037755,20419.178969089575,-340.67386779356343,90,vrp_raw,quantile
2019-09-19,-12504.374530267532,20027.28032897701,-518.7828316925924,90,vrp_raw,quantile
2019-09-20,17214.361853280287,19073.922587633704,-143.7645194833904,90,vrp_raw,quantile
2019-09-23,6927.043274854201,19772.727272727272,-227.2727272727274,87,vrp_raw,quantile
2019-09-24,3513.28574392499,19907.99499344891,-179.06763975586168,87,vrp_raw,quantile
2019-09-25,2275.4462408581207,19045.298993594406,31.78822021274263,87,vrp_raw,quantile
2019-09-26,484.6010767013498,19110.06318571859,178.17981912587533,87,vrp_raw,quantile
2019-09-27,3780.0081165570095,18858.50308745204,98.26382775766473,87,vrp_raw,quantile
